building_id,uid,tile_id,gt_label,gt_label_idx,p_nodmg,p_minor,p_major,p_dest,pred_argmax,confidence_max,margin_top1_top2,entropy
socal-fire_00000475:cf97eb39-bd4d-4f9c-b101-cf8c3c0888ea,cf97eb39-bd4d-4f9c-b101-cf8c3c0888ea,socal-fire_00000475,destroyed,3,0.491493,0.039015,0.000024,0.469468,0,0.491493,0.022025,0.830917
socal-fire_00000475:d0a05ee6-801f-4343-ac6e-d8b28302048b,d0a05ee6-801f-4343-ac6e-d8b28302048b,socal-fire_00000475,no-damage,0,0.777152,0.069600,0.000480,0.152767,0,0.777152,0.624385,0.672113
socal-fire_00000475:d2beda6c-d2e4-4ec5-bbd3-135b66a46834,d2beda6c-d2e4-4ec5-bbd3-135b66a46834,socal-fire_00000475,no-damage,0,0.873109,0.022582,0.000107,0.104203,0,0.873109,0.768906,0.440699
socal-fire_00000475:ec7981d5-42d8-4a8b-9b21-776230e9441b,ec7981d5-42d8-4a8b-9b21-776230e9441b,socal-fire_00000475,no-damage,0,0.998080,0.000060,0.000000,0.001860,0,0.998080,0.996220,0.014198
socal-fire_00000475:f309c931-ac65-4821-9a47-bcef5f04d5ea,f309c931-ac65-4821-9a47-bcef5f04d5ea,socal-fire_00000475,no-damage,0,0.993854,0.002327,0.000051,0.003767,0,0.993854,0.990087,0.041771
socal-fire_00000475:f54f02c6-1cf0-4a68-a4b9-0668e2d60492,f54f02c6-1cf0-4a68-a4b9-0668e2d60492,socal-fire_00000475,no-damage,0,0.976761,0.001559,0.000008,0.021672,0,0.976761,0.955089,0.116179
socal-fire_00000475:fdbf7149-e012-46e2-ac9f-b4b1ec28af95,fdbf7149-e012-46e2-ac9f-b4b1ec28af95,socal-fire_00000475,no-damage,0,0.886236,0.004137,0.003053,0.106573,0,0.886236,0.779664,0.386029
socal-fire_00000379:05da2747-d94c-4706-bd80-9f45ccde5886,05da2747-d94c-4706-bd80-9f45ccde5886,socal-fire_00000379,no-damage,0,0.701534,0.030000,0.108941,0.159524,0,0.701534,0.542010,0.888214
socal-fire_00000379:0b77fa3a-b7f6-424f-a023-4c8968c0d0f2,0b77fa3a-b7f6-424f-a023-4c8968c0d0f2,socal-fire_00000379,no-damage,0,0.485434,0.000072,0.000046,0.514447,3,0.514447,0.029013,0.693912
socal-fire_00000379:0c98e573-b713-4a7e-88da-ca92f8959426,0c98e573-b713-4a7e-88da-ca92f8959426,socal-fire_00000379,no-damage,0,0.227075,0.000074,0.004427,0.768424,3,0.768424,0.541350,0.563744
socal-fire_00000379:0d2ecf35-1716-485d-8a67-7badd0286a65,0d2ecf35-1716-485d-8a67-7badd0286a65,socal-fire_00000379,no-damage,0,0.990278,0.001959,0.000234,0.007530,0,0.990278,0.982748,0.060655
socal-fire_00000379:0fe35c1b-79b6-4abf-8da7-af84fe87563b,0fe35c1b-79b6-4abf-8da7-af84fe87563b,socal-fire_00000379,no-damage,0,0.978768,0.005074,0.000869,0.015289,0,0.978768,0.963480,0.117856
socal-fire_00000379:215edb0b-c224-4632-b9b3-ffd78d42dc17,215edb0b-c224-4632-b9b3-ffd78d42dc17,socal-fire_00000379,no-damage,0,0.686033,0.000367,0.014974,0.298625,0,0.686033,0.387408,0.685244
socal-fire_00000379:2163b918-0691-4a79-a4ee-a2bea14ae395,2163b918-0691-4a79-a4ee-a2bea14ae395,socal-fire_00000379,no-damage,0,0.876810,0.000154,0.003082,0.119954,0,0.876810,0.756856,0.388825
socal-fire_00000379:269e12fe-6d49-4253-ad13-74fdbf109104,269e12fe-6d49-4253-ad13-74fdbf109104,socal-fire_00000379,destroyed,3,0.208330,0.000262,0.000043,0.791365,3,0.791365,0.583035,0.514566
socal-fire_00000379:29d718f3-d223-4673-80e6-bdde3de957ea,29d718f3-d223-4673-80e6-bdde3de957ea,socal-fire_00000379,no-damage,0,0.248683,0.000387,0.627524,0.123406,2,0.627524,0.378842,0.899708
socal-fire_00000379:2c08505b-2ba1-4dba-9730-5e6f5ee90246,2c08505b-2ba1-4dba-9730-5e6f5ee90246,socal-fire_00000379,no-damage,0,0.996159,0.000062,0.000254,0.003524,0,0.996159,0.992635,0.026443
socal-fire_00000379:2c83ca24-f1c0-4aab-b456-99a975c345c2,2c83ca24-f1c0-4aab-b456-99a975c345c2,socal-fire_00000379,no-damage,0,0.935440,0.055634,0.000173,0.008753,0,0.935440,0.879806,0.266124
socal-fire_00000379:3554e1e4-169f-4dc2-9b65-cf6a73a2bb35,3554e1e4-169f-4dc2-9b65-cf6a73a2bb35,socal-fire_00000379,no-damage,0,0.802593,0.034100,0.000441,0.162865,0,0.802593,0.639728,0.590685
socal-fire_00000379:37977aa7-7c05-41bf-b6b1-8cd36384ece3,37977aa7-7c05-41bf-b6b1-8cd36384ece3,socal-fire_00000379,no-damage,0,0.754001,0.111393,0.000303,0.134303,0,0.754001,0.619698,0.729463
socal-fire_00000379:49b5d604-d4f0-490b-ae66-b7af06210b74,49b5d604-d4f0-490b-ae66-b7af06210b74,socal-fire_00000379,no-damage,0,0.713297,0.001388,0.000013,0.285303,0,0.713297,0.427994,0.608093
socal-fire_00000379:51e87f55-200c-4617-9f84-5089e5fd923c,51e87f55-200c-4617-9f84-5089e5fd923c,socal-fire_00000379,no-damage,0,0.929226,0.000354,0.069651,0.000770,0,0.929226,0.859574,0.262105
socal-fire_00000379:659ab8c9-31b0-484a-9513-4214350ba660,659ab8c9-31b0-484a-9513-4214350ba660,socal-fire_00000379,no-damage,0,0.693478,0.001648,0.244348,0.060526,0,0.693478,0.449129,0.778478
socal-fire_00000379:6db3e2ef-f523-4575-bb16-5a18d476e783,6db3e2ef-f523-4575-bb16-5a18d476e783,socal-fire_00000379,destroyed,3,0.436510,0.000125,0.060708,0.502657,3,0.502657,0.066146,0.878799
socal-fire_00000379:6e8db624-9446-467f-8e7e-b6498c7cf757,6e8db624-9446-467f-8e7e-b6498c7cf757,socal-fire_00000379,destroyed,3,0.111080,0.004143,0.000710,0.884067,3,0.884067,0.772988,0.380912
socal-fire_00000379:792818e4-c8ff-4408-92bc-c131c0c9d82a,792818e4-c8ff-4408-92bc-c131c0c9d82a,socal-fire_00000379,no-damage,0,0.674500,0.005468,0.088719,0.231313,0,0.674500,0.443187,0.847629
socal-fire_00000379:7ccc64ce-13d9-4105-970e-0d95c7d891eb,7ccc64ce-13d9-4105-970e-0d95c7d891eb,socal-fire_00000379,no-damage,0,0.302870,0.351056,0.338686,0.007388,1,0.351056,0.012370,1.132201
socal-fire_00000379:888dda97-3045-4344-a0fc-92dc2c297e62,888dda97-3045-4344-a0fc-92dc2c297e62,socal-fire_00000379,no-damage,0,0.489706,0.000123,0.000002,0.510168,3,0.510168,0.020462,0.694113
socal-fire_00000379:8c2aab3d-9743-4e47-9d87-c9e9407d0635,8c2aab3d-9743-4e47-9d87-c9e9407d0635,socal-fire_00000379,no-damage,0,0.774087,0.005420,0.002376,0.218118,0,0.774087,0.555969,0.572988
socal-fire_00000379:98e28efe-706a-4b9b-9892-bcf4555edf20,98e28efe-706a-4b9b-9892-bcf4555edf20,socal-fire_00000379,destroyed,3,0.208680,0.000340,0.016899,0.774082,3,0.774082,0.565402,0.596886
socal-fire_00000379:9cbafd4e-00d5-431a-8c66-e920c4a770a0,9cbafd4e-00d5-431a-8c66-e920c4a770a0,socal-fire_00000379,destroyed,3,0.180687,0.002430,0.002377,0.814507,3,0.814507,0.633820,0.505257
socal-fire_00000379:a639a406-3f3c-4719-b34e-c2e9d497ae14,a639a406-3f3c-4719-b34e-c2e9d497ae14,socal-fire_00000379,no-damage,0,0.548033,0.008069,0.002257,0.441641,0,0.548033,0.106392,0.743175
socal-fire_00000379:bc4d3735-ab99-4fe3-a53e-a456dc288e20,bc4d3735-ab99-4fe3-a53e-a456dc288e20,socal-fire_00000379,destroyed,3,0.046072,0.000302,0.009837,0.943789,3,0.943789,0.897717,0.244303
socal-fire_00000379:c6706f93-c280-410e-8cde-57ca30132073,c6706f93-c280-410e-8cde-57ca30132073,socal-fire_00000379,no-damage,0,0.868365,0.001787,0.003244,0.126604,0,0.868365,0.741761,0.414111
socal-fire_00000379:c78b4551-110c-4885-a6f7-dce2f2e90c2e,c78b4551-110c-4885-a6f7-dce2f2e90c2e,socal-fire_00000379,no-damage,0,0.608999,0.001947,0.000443,0.388612,0,0.608999,0.220387,0.684903
socal-fire_00000379:c7b9a9d6-989b-4c6d-a41f-b64953158dbf,c7b9a9d6-989b-4c6d-a41f-b64953158dbf,socal-fire_00000379,no-damage,0,0.813981,0.000470,0.180522,0.005028,0,0.813981,0.633459,0.506781
socal-fire_00000379:ce0df825-af8d-487f-8303-a3be74e72d76,ce0df825-af8d-487f-8303-a3be74e72d76,socal-fire_00000379,no-damage,0,0.980260,0.000991,0.000805,0.017945,0,0.980260,0.962315,0.104279
socal-fire_00000379:d087d90e-b423-45cf-94ec-170d6c767042,d087d90e-b423-45cf-94ec-170d6c767042,socal-fire_00000379,destroyed,3,0.118695,0.000016,0.000018,0.881271,3,0.881271,0.762576,0.364716
socal-fire_00000379:dd8b1468-e502-4c2d-8610-c674557c9139,dd8b1468-e502-4c2d-8610-c674557c9139,socal-fire_00000379,no-damage,0,0.420844,0.051311,0.278375,0.249469,0,0.420844,0.142469,1.218974
socal-fire_00000379:de48a879-2d7a-4126-aacb-698d8d95189c,de48a879-2d7a-4126-aacb-698d8d95189c,socal-fire_00000379,no-damage,0,0.556627,0.000934,0.000046,0.442394,0,0.556627,0.114233,0.693873
socal-fire_00000379:f901995e-c2d1-443c-825b-655cdfeb8cdb,f901995e-c2d1-443c-825b-655cdfeb8cdb,socal-fire_00000379,no-damage,0,0.612358,0.018371,0.104643,0.264628,0,0.612358,0.347730,0.961756
socal-fire_00000379:f9cce035-8ea5-454d-aeac-39b7bf6c697f,f9cce035-8ea5-454d-aeac-39b7bf6c697f,socal-fire_00000379,no-damage,0,0.464431,0.153090,0.271119,0.111360,0,0.464431,0.193312,1.241798
socal-fire_00000325:0eb124fe-f94c-4fbe-bd5a-a76934edb12d,0eb124fe-f94c-4fbe-bd5a-a76934edb12d,socal-fire_00000325,no-damage,0,0.961459,0.000706,0.002872,0.034963,0,0.961459,0.926496,0.176964
socal-fire_00000325:148ae47c-a5c0-4b1e-a594-5852c064adcc,148ae47c-a5c0-4b1e-a594-5852c064adcc,socal-fire_00000325,no-damage,0,0.917617,0.043223,0.000398,0.038762,0,0.917617,0.874393,0.343780
socal-fire_00000325:1b4a8fad-7867-40ce-932d-7a6085f64832,1b4a8fad-7867-40ce-932d-7a6085f64832,socal-fire_00000325,no-damage,0,0.999741,0.000203,0.000000,0.000056,0,0.999741,0.999538,0.002532
socal-fire_00000325:1bae70fb-8c21-49de-94f9-13e3fe660c5c,1bae70fb-8c21-49de-94f9-13e3fe660c5c,socal-fire_00000325,no-damage,0,0.998989,0.000770,0.000000,0.000240,0,0.998989,0.998219,0.008536
socal-fire_00000325:1eb851a0-496b-4e10-8ec9-c95ad566414a,1eb851a0-496b-4e10-8ec9-c95ad566414a,socal-fire_00000325,no-damage,0,0.996882,0.002897,0.000000,0.000220,0,0.996882,0.993985,0.021901
socal-fire_00000325:2358609f-7fcd-4f75-b2b5-763b84b8643e,2358609f-7fcd-4f75-b2b5-763b84b8643e,socal-fire_00000325,no-damage,0,0.976678,0.000819,0.000185,0.022318,0,0.976678,0.954361,0.115319
socal-fire_00000325:267bd90f-5876-4b3e-9080-eb23a2b51249,267bd90f-5876-4b3e-9080-eb23a2b51249,socal-fire_00000325,no-damage,0,0.999905,0.000084,0.000000,0.000011,0,0.999905,0.999821,0.001006
socal-fire_00000325:3a2d4149-3492-4cd6-a061-4f805e795ea1,3a2d4149-3492-4cd6-a061-4f805e795ea1,socal-fire_00000325,no-damage,0,0.999899,0.000057,0.000000,0.000044,0,0.999899,0.999842,0.001099
socal-fire_00000325:44ee300a-c440-4a1e-b18c-f656a2f9b217,44ee300a-c440-4a1e-b18c-f656a2f9b217,socal-fire_00000325,no-damage,0,0.999222,0.000367,0.000000,0.000411,0,0.999222,0.998811,0.006883
socal-fire_00000325:47d74579-6fe8-4cf6-ab53-24f9a1648438,47d74579-6fe8-4cf6-ab53-24f9a1648438,socal-fire_00000325,no-damage,0,0.978122,0.021597,0.000000,0.000281,0,0.978122,0.956526,0.106761
socal-fire_00000325:492439d9-ecad-4f44-bf6c-cd43ed5cb86a,492439d9-ecad-4f44-bf6c-cd43ed5cb86a,socal-fire_00000325,no-damage,0,0.989858,0.009335,0.000004,0.000802,0,0.989858,0.980523,0.059492
socal-fire_00000325:64d366aa-47b5-41a0-be5a-f9361e418110,64d366aa-47b5-41a0-be5a-f9361e418110,socal-fire_00000325,no-damage,0,0.962125,0.035775,0.000000,0.002100,0,0.962125,0.926351,0.169248
socal-fire_00000325:665d6932-3faa-4892-b067-af051ac0e028,665d6932-3faa-4892-b067-af051ac0e028,socal-fire_00000325,no-damage,0,0.999861,0.000053,0.000000,0.000086,0,0.999861,0.999775,0.001470
socal-fire_00000325:69dab246-5acc-4368-acca-4153fd73eb5b,69dab246-5acc-4368-acca-4153fd73eb5b,socal-fire_00000325,no-damage,0,0.489297,0.389162,0.000001,0.121540,0,0.489297,0.100135,0.973180
socal-fire_00000325:6c3702c1-a885-491e-a539-afd11d2b9c1c,6c3702c1-a885-491e-a539-afd11d2b9c1c,socal-fire_00000325,no-damage,0,0.479079,0.000111,0.013590,0.507221,3,0.507221,0.028142,0.756277
socal-fire_00000325:6c4a86f5-febd-4bb3-b516-1eca889846ae,6c4a86f5-febd-4bb3-b516-1eca889846ae,socal-fire_00000325,no-damage,0,0.976511,0.000271,0.000006,0.023213,0,0.976511,0.953298,0.112856
socal-fire_00000325:7065ad8f-56a9-4c92-a3f2-4c12f40a6bb8,7065ad8f-56a9-4c92-a3f2-4c12f40a6bb8,socal-fire_00000325,no-damage,0,0.949825,0.000243,0.001434,0.048498,0,0.949825,0.901328,0.207071
socal-fire_00000325:762dd81b-3ba4-41af-8f11-7005ed2fc3e1,762dd81b-3ba4-41af-8f11-7005ed2fc3e1,socal-fire_00000325,no-damage,0,0.560398,0.005328,0.005194,0.429079,0,0.560398,0.131319,0.742796
socal-fire_00000325:7d348c1d-50e3-4c58-8379-d397907af384,7d348c1d-50e3-4c58-8379-d397907af384,socal-fire_00000325,no-damage,0,0.999878,0.000026,0.000000,0.000096,0,0.999878,0.999781,0.001286
socal-fire_00000325:8505add3-e114-4580-86de-a0facdb80463,8505add3-e114-4580-86de-a0facdb80463,socal-fire_00000325,no-damage,0,0.994819,0.004418,0.000000,0.000762,0,0.994819,0.990401,0.034600
socal-fire_00000325:a9503c2b-b107-4a19-9e6e-ff3581a122d4,a9503c2b-b107-4a19-9e6e-ff3581a122d4,socal-fire_00000325,no-damage,0,0.999846,0.000008,0.000000,0.000146,0,0.999846,0.999700,0.001538
socal-fire_00000325:ae1b1f8d-f2b2-40b5-9243-f8dc468b7ac9,ae1b1f8d-f2b2-40b5-9243-f8dc468b7ac9,socal-fire_00000325,no-damage,0,0.999798,0.000054,0.000000,0.000148,0,0.999798,0.999650,0.002039
socal-fire_00000325:ba9ae926-fcc3-48b8-b8a2-0847d9202b64,ba9ae926-fcc3-48b8-b8a2-0847d9202b64,socal-fire_00000325,no-damage,0,0.999415,0.000016,0.000000,0.000569,0,0.999415,0.998847,0.005009
socal-fire_00000325:bc4df88e-1257-4174-a492-05d33f6e0265,bc4df88e-1257-4174-a492-05d33f6e0265,socal-fire_00000325,no-damage,0,0.998334,0.000005,0.000000,0.001662,0,0.998334,0.996672,0.012360
socal-fire_00000325:bcf66f1a-5679-4cf5-ac55-617af2b5b762,bcf66f1a-5679-4cf5-ac55-617af2b5b762,socal-fire_00000325,no-damage,0,0.999641,0.000053,0.000000,0.000306,0,0.999641,0.999335,0.003355
socal-fire_00000325:c284150f-2b6b-442d-a499-7c653357426a,c284150f-2b6b-442d-a499-7c653357426a,socal-fire_00000325,no-damage,0,0.888618,0.107702,0.000015,0.003665,0,0.888618,0.780916,0.365658
socal-fire_00000325:c2a3f693-0b43-4eaf-8304-b37b4d61577c,c2a3f693-0b43-4eaf-8304-b37b4d61577c,socal-fire_00000325,no-damage,0,0.574535,0.000320,0.000041,0.425104,0,0.574535,0.149431,0.685038
socal-fire_00000325:c918a709-7643-4f7f-8baa-2c0844bd5a82,c918a709-7643-4f7f-8baa-2c0844bd5a82,socal-fire_00000325,no-damage,0,0.977085,0.018304,0.000220,0.004391,0,0.977085,0.958781,0.121563
socal-fire_00000325:dd6a13b6-0b54-4522-ab81-405b4b9cfc96,dd6a13b6-0b54-4522-ab81-405b4b9cfc96,socal-fire_00000325,no-damage,0,0.771809,0.210534,0.000000,0.017657,0,0.771809,0.561274,0.599225
socal-fire_00000325:de078924-99c9-4b74-a908-9f2f2ecf18f8,de078924-99c9-4b74-a908-9f2f2ecf18f8,socal-fire_00000325,no-damage,0,0.993601,0.003117,0.000032,0.003249,0,0.993601,0.990352,0.043318
socal-fire_00000325:e33677a6-1221-4419-bea9-62d576567630,e33677a6-1221-4419-bea9-62d576567630,socal-fire_00000325,no-damage,0,0.999842,0.000103,0.000000,0.000055,0,0.999842,0.999738,0.001646
socal-fire_00000325:e3f81986-1f21-4339-b27e-98be62c5c79e,e3f81986-1f21-4339-b27e-98be62c5c79e,socal-fire_00000325,no-damage,0,0.998662,0.000046,0.000007,0.001285,0,0.998662,0.997377,0.010433
socal-fire_00000325:e99b8aad-32f6-4d86-89a4-326afc70defd,e99b8aad-32f6-4d86-89a4-326afc70defd,socal-fire_00000325,no-damage,0,0.988295,0.011646,0.000000,0.000059,0,0.988295,0.976649,0.064069
socal-fire_00000325:f910e6f7-56aa-426d-960a-8ca38e7ee2b9,f910e6f7-56aa-426d-960a-8ca38e7ee2b9,socal-fire_00000325,no-damage,0,0.995588,0.000146,0.000453,0.003814,0,0.995588,0.991774,0.030417
socal-fire_00000325:f9adc364-ca7c-42b7-951a-a2a891e122e2,f9adc364-ca7c-42b7-951a-a2a891e122e2,socal-fire_00000325,no-damage,0,0.965645,0.000014,0.000097,0.034244,0,0.965645,0.931402,0.150359
socal-fire_00000325:fdc17fb4-9d64-444f-ba90-92e7ed123803,fdc17fb4-9d64-444f-ba90-92e7ed123803,socal-fire_00000325,no-damage,0,0.999706,0.000023,0.000002,0.000269,0,0.999706,0.999436,0.002778
socal-fire_00000300:078a3454-8ee5-4034-8683-4df9587d1461,078a3454-8ee5-4034-8683-4df9587d1461,socal-fire_00000300,no-damage,0,0.996632,0.000025,0.000001,0.003342,0,0.996632,0.993290,0.022691
socal-fire_00000300:0879c97e-5cd9-4ca2-a8bc-37893b4b6363,0879c97e-5cd9-4ca2-a8bc-37893b4b6363,socal-fire_00000300,no-damage,0,0.665701,0.001209,0.000364,0.332727,0,0.665701,0.332974,0.648031
socal-fire_00000300:0accc912-ae45-450d-95fd-05f93a068f85,0accc912-ae45-450d-95fd-05f93a068f85,socal-fire_00000300,no-damage,0,0.998357,0.000275,0.000030,0.001339,0,0.998357,0.997018,0.013062
socal-fire_00000300:0d044e0f-0bbd-41a7-8694-07dd81ee8fef,0d044e0f-0bbd-41a7-8694-07dd81ee8fef,socal-fire_00000300,no-damage,0,0.551330,0.377352,0.000140,0.071177,0,0.551330,0.173978,0.885368
socal-fire_00000300:0ebbb765-4b4d-4d9b-9171-78ba5a843414,0ebbb765-4b4d-4d9b-9171-78ba5a843414,socal-fire_00000300,destroyed,3,0.163142,0.000002,0.003036,0.833820,3,0.833820,0.670678,0.464962
socal-fire_00000300:0f0d2adf-ded1-4965-a542-218813bfe5cd,0f0d2adf-ded1-4965-a542-218813bfe5cd,socal-fire_00000300,no-damage,0,0.955660,0.010551,0.000076,0.033713,0,0.955660,0.921947,0.206371
socal-fire_00000300:138283aa-30c6-4e45-9d1a-3d69c85708d6,138283aa-30c6-4e45-9d1a-3d69c85708d6,socal-fire_00000300,no-damage,0,0.987623,0.000016,0.000030,0.012331,0,0.987623,0.975292,0.066990
socal-fire_00000300:23303e4a-01f0-4eea-a9c5-327f82b878cd,23303e4a-01f0-4eea-a9c5-327f82b878cd,socal-fire_00000300,no-damage,0,0.988463,0.000066,0.000065,0.011405,0,0.988463,0.977058,0.063759
socal-fire_00000300:2cda329f-9674-4a60-98b5-c7510aa35c61,2cda329f-9674-4a60-98b5-c7510aa35c61,socal-fire_00000300,no-damage,0,0.988461,0.004181,0.000000,0.007358,0,0.988461,0.981102,0.070519
socal-fire_00000300:310d2134-0c1e-43d8-9c87-1afaca8cd03d,310d2134-0c1e-43d8-9c87-1afaca8cd03d,socal-fire_00000300,no-damage,0,0.930279,0.000052,0.000099,0.069570,0,0.930279,0.860708,0.254093
socal-fire_00000300:31defbb7-c055-45e4-b654-2a188d70f8e0,31defbb7-c055-45e4-b654-2a188d70f8e0,socal-fire_00000300,no-damage,0,0.849268,0.000144,0.000349,0.150240,0,0.849268,0.699028,0.427586
socal-fire_00000300:3662a696-c13a-4a97-afa6-686ab70f191e,3662a696-c13a-4a97-afa6-686ab70f191e,socal-fire_00000300,no-damage,0,0.887251,0.000002,0.000001,0.112745,0,0.887251,0.774506,0.352266
socal-fire_00000300:390124ca-2b9c-43ae-9295-f71418629b4b,390124ca-2b9c-43ae-9295-f71418629b4b,socal-fire_00000300,no-damage,0,0.991233,0.004486,0.000176,0.004105,0,0.991233,0.986746,0.057066
socal-fire_00000300:40fd2180-d9bf-45be-8f11-fb35250dfa96,40fd2180-d9bf-45be-8f11-fb35250dfa96,socal-fire_00000300,no-damage,0,0.745318,0.220684,0.000373,0.033625,0,0.745318,0.524634,0.669558
socal-fire_00000300:46de2404-846e-49cf-aaee-d3b49a120099,46de2404-846e-49cf-aaee-d3b49a120099,socal-fire_00000300,no-damage,0,0.450275,0.001126,0.000405,0.548193,3,0.548193,0.097918,0.699619
socal-fire_00000300:46e4f6bf-0b57-4f2e-90fa-518c44470f6f,46e4f6bf-0b57-4f2e-90fa-518c44470f6f,socal-fire_00000300,no-damage,0,0.999108,0.000043,0.000000,0.000848,0,0.999108,0.998261,0.007328
socal-fire_00000300:4c09df39-96aa-4fce-9e6e-0a0333c8508a,4c09df39-96aa-4fce-9e6e-0a0333c8508a,socal-fire_00000300,no-damage,0,0.900581,0.075137,0.000403,0.023879,0,0.900581,0.825444,0.381123
socal-fire_00000300:4e20c871-0aed-4dd1-966b-aea71d205b67,4e20c871-0aed-4dd1-966b-aea71d205b67,socal-fire_00000300,no-damage,0,0.974842,0.000062,0.000004,0.025093,0,0.974842,0.949749,0.117953
socal-fire_00000300:5579cd9f-1d7e-45f6-b287-e9b7cac8e544,5579cd9f-1d7e-45f6-b287-e9b7cac8e544,socal-fire_00000300,no-damage,0,0.888602,0.000201,0.000004,0.111193,0,0.888602,0.777410,0.350941
socal-fire_00000300:56b97036-64f7-41de-b3d5-77255afdea63,56b97036-64f7-41de-b3d5-77255afdea63,socal-fire_00000300,no-damage,0,0.989808,0.002237,0.000002,0.007953,0,0.989808,0.981855,0.062264
socal-fire_00000300:5ba21511-7305-4e05-b3ed-5bd5f1f34134,5ba21511-7305-4e05-b3ed-5bd5f1f34134,socal-fire_00000300,no-damage,0,0.997497,0.002074,0.000000,0.000429,0,0.997497,0.995423,0.018641
socal-fire_00000300:687abdf5-4107-4538-b5bb-49d4ff6047bc,687abdf5-4107-4538-b5bb-49d4ff6047bc,socal-fire_00000300,no-damage,0,0.998792,0.000188,0.000098,0.000922,0,0.998792,0.997870,0.010169
socal-fire_00000300:7cbad7ea-24cd-49c9-9813-ad2ad5e4d8a0,7cbad7ea-24cd-49c9-9813-ad2ad5e4d8a0,socal-fire_00000300,no-damage,0,0.965508,0.012178,0.000084,0.022230,0,0.965508,0.943278,0.172978
socal-fire_00000300:7d555770-0b24-4dba-bfd1-7fef234d3b40,7d555770-0b24-4dba-bfd1-7fef234d3b40,socal-fire_00000300,no-damage,0,0.986197,0.011958,0.000001,0.001844,0,0.986197,0.974239,0.078255
socal-fire_00000300:7fde5ae6-8945-42a2-9325-f083e6c718f0,7fde5ae6-8945-42a2-9325-f083e6c718f0,socal-fire_00000300,no-damage,0,0.985149,0.000897,0.000013,0.013942,0,0.985149,0.971207,0.080750
socal-fire_00000300:824c1e7f-36cb-42c9-a88d-71bbabc710e6,824c1e7f-36cb-42c9-a88d-71bbabc710e6,socal-fire_00000300,no-damage,0,0.990677,0.000248,0.000008,0.009067,0,0.990677,0.981609,0.054075
socal-fire_00000300:848d09c9-2ed4-4feb-9145-afe2b53e73bc,848d09c9-2ed4-4feb-9145-afe2b53e73bc,socal-fire_00000300,no-damage,0,0.990162,0.001966,0.000135,0.007737,0,0.990162,0.982425,0.060863
socal-fire_00000300:85f6cb9d-199b-45b8-832f-288f5d0b6a70,85f6cb9d-199b-45b8-832f-288f5d0b6a70,socal-fire_00000300,no-damage,0,0.987615,0.000288,0.000010,0.012087,0,0.987615,0.975528,0.068142
socal-fire_00000300:8644f8bf-3c49-4808-920b-ba274cc6bcb0,8644f8bf-3c49-4808-920b-ba274cc6bcb0,socal-fire_00000300,no-damage,0,0.893829,0.000226,0.002730,0.103215,0,0.893829,0.790614,0.352734
socal-fire_00000300:9ab37508-12d2-4793-84af-2635c3207e87,9ab37508-12d2-4793-84af-2635c3207e87,socal-fire_00000300,no-damage,0,0.691751,0.304123,0.000203,0.003923,0,0.691751,0.387629,0.640399
socal-fire_00000300:9c097931-45a7-4ed6-9383-7dacf5b9c1e1,9c097931-45a7-4ed6-9383-7dacf5b9c1e1,socal-fire_00000300,no-damage,0,0.996873,0.000278,0.000002,0.002847,0,0.996873,0.994026,0.022114
socal-fire_00000300:9d2d41ef-c25b-4de2-a393-34bef04197e4,9d2d41ef-c25b-4de2-a393-34bef04197e4,socal-fire_00000300,no-damage,0,0.976140,0.021969,0.000000,0.001890,0,0.976140,0.954171,0.119308
socal-fire_00000300:9fa5ea7c-52fc-4854-8df2-3bed99a6ea98,9fa5ea7c-52fc-4854-8df2-3bed99a6ea98,socal-fire_00000300,no-damage,0,0.960774,0.035888,0.000003,0.003334,0,0.960774,0.924886,0.176915
socal-fire_00000300:a709ca68-044d-4bee-aa89-cd82c8406e95,a709ca68-044d-4bee-aa89-cd82c8406e95,socal-fire_00000300,no-damage,0,0.997682,0.002222,0.000000,0.000096,0,0.997682,0.995461,0.016775
socal-fire_00000300:ac92fa3c-21be-485a-93eb-04b48d0afb47,ac92fa3c-21be-485a-93eb-04b48d0afb47,socal-fire_00000300,no-damage,0,0.992894,0.000433,0.000004,0.006669,0,0.992894,0.986225,0.043901
socal-fire_00000300:ae775bda-5d1f-470c-a92d-9b61aaf74886,ae775bda-5d1f-470c-a92d-9b61aaf74886,socal-fire_00000300,no-damage,0,0.993266,0.000011,0.000000,0.006723,0,0.993266,0.986543,0.040472
socal-fire_00000300:b25d9be5-b56a-4914-83db-b0e66ac17eb9,b25d9be5-b56a-4914-83db-b0e66ac17eb9,socal-fire_00000300,no-damage,0,0.927584,0.000188,0.000410,0.071818,0,0.927584,0.855767,0.263679
socal-fire_00000300:ba74833b-e28a-48a5-bf51-7460731187c0,ba74833b-e28a-48a5-bf51-7460731187c0,socal-fire_00000300,no-damage,0,0.997591,0.000423,0.000034,0.001952,0,0.997591,0.995639,0.018220
socal-fire_00000300:bfbf543e-76ad-4d34-9296-4f58787732e2,bfbf543e-76ad-4d34-9296-4f58787732e2,socal-fire_00000300,no-damage,0,0.985240,0.004031,0.000002,0.010727,0,0.985240,0.974513,0.085553
socal-fire_00000300:c02b156d-7f22-4529-8ea9-a488c3ff5f77,c02b156d-7f22-4529-8ea9-a488c3ff5f77,socal-fire_00000300,no-damage,0,0.972703,0.024830,0.000000,0.002466,0,0.972703,0.947873,0.133499
