building_id,tile_id,uid,minor_score,major_score,final_minor_score,final_major_score,final_triage_score,vlm_reviewed,vlm_label,vlm_reasoning,gt_label
socal-fire_00000724:38331385-4e57-4202-ad86-1862ede69725,socal-fire_00000724,38331385-4e57-4202-ad86-1862ede69725,0.035585,0.001676,0.035585,0.001676,0.035585,0,,,
santa-rosa-wildfire_00000358:64549df9-af20-434d-b1f2-0b4c728fc922,santa-rosa-wildfire_00000358,64549df9-af20-434d-b1f2-0b4c728fc922,0.008999,0.035521,0.008999,0.035521,0.035521,0,,,
socal-fire_00000894:d94cf980-e506-44f4-a46c-28e9fe16345b,socal-fire_00000894,d94cf980-e506-44f4-a46c-28e9fe16345b,0.035118,0.001015,0.035118,0.001015,0.035118,0,,,
santa-rosa-wildfire_00000292:93653a37-68ec-4300-9368-ea7bc3a40fa6,santa-rosa-wildfire_00000292,93653a37-68ec-4300-9368-ea7bc3a40fa6,0.003592,0.03481,0.003592,0.03481,0.03481,0,,,
santa-rosa-wildfire_00000329:4c265844-a54f-4411-9588-a1bed9e8c6fe,santa-rosa-wildfire_00000329,4c265844-a54f-4411-9588-a1bed9e8c6fe,0.034804,0.001898,0.034804,0.001898,0.034804,0,,,
socal-fire_00000381:d7ca6c4a-82e8-4477-ae24-4c4a5cd19fe4,socal-fire_00000381,d7ca6c4a-82e8-4477-ae24-4c4a5cd19fe4,0.034742,0.00086,0.034742,0.00086,0.034742,0,,,
santa-rosa-wildfire_00000284:b46331d8-480a-422d-93f8-5ec43c338a5b,santa-rosa-wildfire_00000284,b46331d8-480a-422d-93f8-5ec43c338a5b,0.034692,0.000695,0.034692,0.000695,0.034692,0,,,
socal-fire_00000276:9355eb4c-63b5-4202-ae9a-1e22f5eb2c67,socal-fire_00000276,9355eb4c-63b5-4202-ae9a-1e22f5eb2c67,0.034515,0.009601,0.034515,0.009601,0.034515,0,,,
socal-fire_00000300:c02b156d-7f22-4529-8ea9-a488c3ff5f77,socal-fire_00000300,c02b156d-7f22-4529-8ea9-a488c3ff5f77,0.034485,0.000838,0.034485,0.000838,0.034485,0,,,
socal-fire_00000198:c43358c7-f856-4622-8c53-09aab67f50ee,socal-fire_00000198,c43358c7-f856-4622-8c53-09aab67f50ee,0.018213,0.034187,0.018213,0.034187,0.034187,0,,,
socal-fire_00000223:efb032b0-c599-40ff-9f81-5de20b5ab7b8,socal-fire_00000223,efb032b0-c599-40ff-9f81-5de20b5ab7b8,0.034133,0.000925,0.034133,0.000925,0.034133,0,,,
socal-fire_00000854:d053a408-cf60-40f2-ac4d-ba587ac43ba0,socal-fire_00000854,d053a408-cf60-40f2-ac4d-ba587ac43ba0,0.033593,0.000874,0.033593,0.000874,0.033593,0,,,
socal-fire_00000294:64e221f0-eee5-412e-aed7-a003c2809182,socal-fire_00000294,64e221f0-eee5-412e-aed7-a003c2809182,0.033591,0.003296,0.033591,0.003296,0.033591,0,,,
santa-rosa-wildfire_00000068:762bfb41-e30a-4b45-9f46-087078758b9b,santa-rosa-wildfire_00000068,762bfb41-e30a-4b45-9f46-087078758b9b,0.033427,0.000683,0.033427,0.000683,0.033427,0,,,
socal-fire_00000381:0359a278-c426-4d10-9e49-7f5d4f8394f2,socal-fire_00000381,0359a278-c426-4d10-9e49-7f5d4f8394f2,0.033365,0.001193,0.033365,0.001193,0.033365,0,,,
socal-fire_00001236:af5cb42c-aa7d-47c3-9ed8-e8a6c43e14fc,socal-fire_00001236,af5cb42c-aa7d-47c3-9ed8-e8a6c43e14fc,0.033316,0.000675,0.033316,0.000675,0.033316,0,,,
socal-fire_00000801:9c6c6bea-d471-4a38-afba-d65e2110032d,socal-fire_00000801,9c6c6bea-d471-4a38-afba-d65e2110032d,0.033218,0.003867,0.033218,0.003867,0.033218,0,,,
santa-rosa-wildfire_00000074:9f909e86-4ff0-4b91-89bf-f4d4a1bc9190,santa-rosa-wildfire_00000074,9f909e86-4ff0-4b91-89bf-f4d4a1bc9190,0.033217,0.000777,0.033217,0.000777,0.033217,0,,,
santa-rosa-wildfire_00000074:b2b62c5e-4743-4195-b08d-c3679f3f0729,santa-rosa-wildfire_00000074,b2b62c5e-4743-4195-b08d-c3679f3f0729,0.032991,0.004604,0.032991,0.004604,0.032991,0,,,
socal-fire_00000558:771c0802-f636-4f6d-af94-e47482cbeb62,socal-fire_00000558,771c0802-f636-4f6d-af94-e47482cbeb62,0.032973,0.00543,0.032973,0.00543,0.032973,0,,,
socal-fire_00000942:b69ee461-8102-40a2-8df3-e249273cd396,socal-fire_00000942,b69ee461-8102-40a2-8df3-e249273cd396,0.004178,0.03296,0.004178,0.03296,0.03296,0,,,
socal-fire_00000637:1323207f-fce5-499a-bc2f-8fd41888a1be,socal-fire_00000637,1323207f-fce5-499a-bc2f-8fd41888a1be,0.016766,0.032901,0.016766,0.032901,0.032901,0,,,
socal-fire_00001236:a834b84b-e8a4-40b8-9a45-851129f46e6d,socal-fire_00001236,a834b84b-e8a4-40b8-9a45-851129f46e6d,0.005932,0.032856,0.005932,0.032856,0.032856,0,,,
socal-fire_00000942:31c866a7-c87b-4329-8924-8ff3cfef1f77,socal-fire_00000942,31c866a7-c87b-4329-8924-8ff3cfef1f77,0.002748,0.032738,0.002748,0.032738,0.032738,0,,,
santa-rosa-wildfire_00000284:672bb261-e4e3-4330-ba8e-63e1cd636bd2,santa-rosa-wildfire_00000284,672bb261-e4e3-4330-ba8e-63e1cd636bd2,0.032709,0.001205,0.032709,0.001205,0.032709,0,,,
socal-fire_00000241:2cb6847d-9921-489e-8d00-4f87e450a588,socal-fire_00000241,2cb6847d-9921-489e-8d00-4f87e450a588,0.032443,0.022998,0.032443,0.022998,0.032443,0,,,
socal-fire_00000170:8a61bae0-0fc9-4377-8416-d28f820c5141,socal-fire_00000170,8a61bae0-0fc9-4377-8416-d28f820c5141,0.003224,0.032278,0.003224,0.032278,0.032278,0,,,
socal-fire_00000605:333dcadf-f57a-4957-8480-783df1ce7b38,socal-fire_00000605,333dcadf-f57a-4957-8480-783df1ce7b38,0.032277,0.000977,0.032277,0.000977,0.032277,0,,,
socal-fire_00000300:9fa5ea7c-52fc-4854-8df2-3bed99a6ea98,socal-fire_00000300,9fa5ea7c-52fc-4854-8df2-3bed99a6ea98,0.032271,0.000681,0.032271,0.000681,0.032271,0,,,
socal-fire_00000882:7f1961d7-5229-4540-bf65-cf30539965a8,socal-fire_00000882,7f1961d7-5229-4540-bf65-cf30539965a8,0.003868,0.032221,0.003868,0.032221,0.032221,0,,,
santa-rosa-wildfire_00000198:96ee7d0f-8159-437f-8a35-4a710838ccc4,santa-rosa-wildfire_00000198,96ee7d0f-8159-437f-8a35-4a710838ccc4,0.018547,0.032131,0.018547,0.032131,0.032131,0,,,
santa-rosa-wildfire_00000038:7f467b45-a032-4218-9aa5-5637c7838416,santa-rosa-wildfire_00000038,7f467b45-a032-4218-9aa5-5637c7838416,0.032027,0.008974,0.032027,0.008974,0.032027,0,,,
socal-fire_00001199:6eeec45c-9080-4627-b47d-a76959677d87,socal-fire_00001199,6eeec45c-9080-4627-b47d-a76959677d87,0.012601,0.031968,0.012601,0.031968,0.031968,0,,,
socal-fire_00000235:7771cdf4-41b3-4dd5-8d14-5903f973550b,socal-fire_00000235,7771cdf4-41b3-4dd5-8d14-5903f973550b,0.002243,0.031874,0.002243,0.031874,0.031874,0,,,
socal-fire_00000801:bc38e1e0-ee92-468c-a30d-b0942c7b7e9f,socal-fire_00000801,bc38e1e0-ee92-468c-a30d-b0942c7b7e9f,0.031836,0.001861,0.031836,0.001861,0.031836,0,,,
santa-rosa-wildfire_00000021:05eaf3c9-52be-404e-87c4-fde49b27421e,santa-rosa-wildfire_00000021,05eaf3c9-52be-404e-87c4-fde49b27421e,0.031834,0.00848,0.031834,0.00848,0.031834,0,,,
santa-rosa-wildfire_00000066:6e7f79dd-8031-4a9e-a3cd-64f4bdb95878,santa-rosa-wildfire_00000066,6e7f79dd-8031-4a9e-a3cd-64f4bdb95878,0.031625,0.01005,0.031625,0.01005,0.031625,0,,,
socal-fire_00000504:c6878664-764d-409e-99be-72231ae015cc,socal-fire_00000504,c6878664-764d-409e-99be-72231ae015cc,0.031617,0.001003,0.031617,0.001003,0.031617,0,,,
socal-fire_00000753:7f095106-efeb-4a69-9c5e-212fbdffe691,socal-fire_00000753,7f095106-efeb-4a69-9c5e-212fbdffe691,0.031549,0.001024,0.031549,0.001024,0.031549,0,,,
socal-fire_00000877:bafcf646-0a0f-4997-8cb9-dfc8283b44c0,socal-fire_00000877,bafcf646-0a0f-4997-8cb9-dfc8283b44c0,0.001904,0.031438,0.001904,0.031438,0.031438,0,,,
santa-rosa-wildfire_00000284:012b066f-d86e-41d2-a6d9-37ad41c5ce5c,santa-rosa-wildfire_00000284,012b066f-d86e-41d2-a6d9-37ad41c5ce5c,0.031373,0.001117,0.031373,0.001117,0.031373,0,,,
socal-fire_00000250:e16b86f0-fa08-47bc-8a16-9da67d21dcb4,socal-fire_00000250,e16b86f0-fa08-47bc-8a16-9da67d21dcb4,0.010979,0.031364,0.010979,0.031364,0.031364,0,,,
santa-rosa-wildfire_00000204:463c7c24-b184-4b97-99ee-3b37601e68fa,santa-rosa-wildfire_00000204,463c7c24-b184-4b97-99ee-3b37601e68fa,0.007929,0.031349,0.007929,0.031349,0.031349,0,,,
socal-fire_00000893:fda7919f-8467-4de0-b86a-8b1c3b7127eb,socal-fire_00000893,fda7919f-8467-4de0-b86a-8b1c3b7127eb,0.003474,0.031332,0.003474,0.031332,0.031332,0,,,
socal-fire_00000356:3fba83a7-b5d1-4880-9714-bcee8760deb9,socal-fire_00000356,3fba83a7-b5d1-4880-9714-bcee8760deb9,0.031316,0.001671,0.031316,0.001671,0.031316,0,,,
socal-fire_00000696:fedecbeb-2307-4ec7-a079-098eb585cf7d,socal-fire_00000696,fedecbeb-2307-4ec7-a079-098eb585cf7d,0.003384,0.031277,0.003384,0.031277,0.031277,0,,,
socal-fire_00000783:3989ea12-9c17-4e34-969f-328a7f9ecdb5,socal-fire_00000783,3989ea12-9c17-4e34-969f-328a7f9ecdb5,0.031261,0.004292,0.031261,0.004292,0.031261,0,,,
socal-fire_00000937:31f438a5-def4-4eee-8986-eb1b82eee5db,socal-fire_00000937,31f438a5-def4-4eee-8986-eb1b82eee5db,0.031232,0.000944,0.031232,0.000944,0.031232,0,,,
santa-rosa-wildfire_00000212:9a7526d3-23b7-469b-abe3-f6210eee3cda,santa-rosa-wildfire_00000212,9a7526d3-23b7-469b-abe3-f6210eee3cda,0.031193,0.00212,0.031193,0.00212,0.031193,0,,,
socal-fire_00000235:03aafb1e-fce6-4247-a8b5-9755efa03efc,socal-fire_00000235,03aafb1e-fce6-4247-a8b5-9755efa03efc,0.011294,0.031144,0.011294,0.031144,0.031144,0,,,
santa-rosa-wildfire_00000257:1257feaa-1e5e-4daa-b007-041001491192,santa-rosa-wildfire_00000257,1257feaa-1e5e-4daa-b007-041001491192,0.031006,0.001443,0.031006,0.001443,0.031006,0,,,
santa-rosa-wildfire_00000074:7d649a76-253a-4ba5-9709-ea527c90ab4c,santa-rosa-wildfire_00000074,7d649a76-253a-4ba5-9709-ea527c90ab4c,0.002715,0.030894,0.002715,0.030894,0.030894,0,,,
santa-rosa-wildfire_00000329:9e99ed93-369c-4897-9c5f-4eab30fd56c1,santa-rosa-wildfire_00000329,9e99ed93-369c-4897-9c5f-4eab30fd56c1,0.030793,0.000724,0.030793,0.000724,0.030793,0,,,
socal-fire_00000300:d4029962-e30a-4a01-8bcb-f4acb1a9580d,socal-fire_00000300,d4029962-e30a-4a01-8bcb-f4acb1a9580d,0.030752,0.001706,0.030752,0.001706,0.030752,0,,,
santa-rosa-wildfire_00000257:be7024d9-e5fd-4301-b078-5f104369888c,santa-rosa-wildfire_00000257,be7024d9-e5fd-4301-b078-5f104369888c,0.030747,0.000793,0.030747,0.000793,0.030747,0,,,
socal-fire_00001018:8e20f877-9ea8-409c-839f-0e4f7c02f6b8,socal-fire_00001018,8e20f877-9ea8-409c-839f-0e4f7c02f6b8,0.030738,0.002312,0.030738,0.002312,0.030738,0,,,
santa-rosa-wildfire_00000145:ed122bb9-90dc-4493-9e6f-feef2509b0dd,santa-rosa-wildfire_00000145,ed122bb9-90dc-4493-9e6f-feef2509b0dd,0.03073,0.003545,0.03073,0.003545,0.03073,0,,,
santa-rosa-wildfire_00000257:71fc7e10-e36a-40b2-8a4e-fa60e2147d99,santa-rosa-wildfire_00000257,71fc7e10-e36a-40b2-8a4e-fa60e2147d99,0.030727,0.004365,0.030727,0.004365,0.030727,0,,,
socal-fire_00000300:7d555770-0b24-4dba-bfd1-7fef234d3b40,socal-fire_00000300,7d555770-0b24-4dba-bfd1-7fef234d3b40,0.030645,0.001728,0.030645,0.001728,0.030645,0,,,
santa-rosa-wildfire_00000068:aab32ed6-b0d3-4602-8a8f-ae673ee2e2f4,santa-rosa-wildfire_00000068,aab32ed6-b0d3-4602-8a8f-ae673ee2e2f4,0.030612,0.001063,0.030612,0.001063,0.030612,0,,,
socal-fire_00000883:8ba2c714-c54a-431c-bdae-6d9f40d89945,socal-fire_00000883,8ba2c714-c54a-431c-bdae-6d9f40d89945,0.030479,0.00081,0.030479,0.00081,0.030479,0,,,
socal-fire_00000379:659ab8c9-31b0-484a-9513-4214350ba660,socal-fire_00000379,659ab8c9-31b0-484a-9513-4214350ba660,0.002014,0.030478,0.002014,0.030478,0.030478,0,,,
santa-rosa-wildfire_00000089:d79be369-2711-4fa5-87f3-d3283f27fa62,santa-rosa-wildfire_00000089,d79be369-2711-4fa5-87f3-d3283f27fa62,0.03045,0.001153,0.03045,0.001153,0.03045,0,,,
santa-rosa-wildfire_00000328:9ad556f2-b1fb-4f74-981f-7d7e3a41933b,santa-rosa-wildfire_00000328,9ad556f2-b1fb-4f74-981f-7d7e3a41933b,0.030417,0.005783,0.030417,0.005783,0.030417,0,,,
santa-rosa-wildfire_00000284:137da02e-dba5-435e-b9fe-844847e0efda,santa-rosa-wildfire_00000284,137da02e-dba5-435e-b9fe-844847e0efda,0.030396,0.001305,0.030396,0.001305,0.030396,0,,,
socal-fire_00001061:4f1ff763-ad28-4648-a59c-607a68ba1a1c,socal-fire_00001061,4f1ff763-ad28-4648-a59c-607a68ba1a1c,0.003199,0.030345,0.003199,0.030345,0.030345,0,,,
socal-fire_00000801:2d4fde4d-2025-4eb8-a49f-641e510caf13,socal-fire_00000801,2d4fde4d-2025-4eb8-a49f-641e510caf13,0.004241,0.030248,0.004241,0.030248,0.030248,0,,,
santa-rosa-wildfire_00000123:cba2d7c1-eb3a-47bf-9470-e2dca0486c05,santa-rosa-wildfire_00000123,cba2d7c1-eb3a-47bf-9470-e2dca0486c05,0.030225,0.000811,0.030225,0.000811,0.030225,0,,,
socal-fire_00000379:a639a406-3f3c-4719-b34e-c2e9d497ae14,socal-fire_00000379,a639a406-3f3c-4719-b34e-c2e9d497ae14,0.030164,0.014736,0.030164,0.014736,0.030164,0,,,
socal-fire_00001267:97b3d5d2-70ca-45ba-acd3-60509ca19e66,socal-fire_00001267,97b3d5d2-70ca-45ba-acd3-60509ca19e66,0.027341,0.03001,0.027341,0.03001,0.03001,0,,,
socal-fire_00000879:0c6acc5f-a3f9-422b-8d1f-87fb9e16323e,socal-fire_00000879,0c6acc5f-a3f9-422b-8d1f-87fb9e16323e,0.029972,0.000905,0.029972,0.000905,0.029972,0,,,
socal-fire_00000801:70932cb6-822c-484a-9ce0-77dfc4db2b4c,socal-fire_00000801,70932cb6-822c-484a-9ce0-77dfc4db2b4c,0.02997,0.005735,0.02997,0.005735,0.02997,0,,,
socal-fire_00000696:d15e5a25-41b9-457c-9ad3-d473cbe1a586,socal-fire_00000696,d15e5a25-41b9-457c-9ad3-d473cbe1a586,0.02997,0.007127,0.02997,0.007127,0.02997,0,,,
socal-fire_00000356:cfdfc249-d002-47a7-9fc3-f7ecd47ee4dd,socal-fire_00000356,cfdfc249-d002-47a7-9fc3-f7ecd47ee4dd,0.029878,0.002881,0.029878,0.002881,0.029878,0,,,
socal-fire_00000937:65688b11-ad81-4bb4-8f51-51407de18296,socal-fire_00000937,65688b11-ad81-4bb4-8f51-51407de18296,0.029861,0.000741,0.029861,0.000741,0.029861,0,,,
socal-fire_00000922:9c447439-6948-49e2-abb4-8880199373d0,socal-fire_00000922,9c447439-6948-49e2-abb4-8880199373d0,0.029794,0.001482,0.029794,0.001482,0.029794,0,,,
santa-rosa-wildfire_00000364:b0984e0a-125e-4015-91ba-9cee28c19277,santa-rosa-wildfire_00000364,b0984e0a-125e-4015-91ba-9cee28c19277,0.02957,0.010606,0.02957,0.010606,0.02957,0,,,
socal-fire_00000294:b6e16f0b-2985-4d6d-8855-428606e4276d,socal-fire_00000294,b6e16f0b-2985-4d6d-8855-428606e4276d,0.029559,0.003954,0.029559,0.003954,0.029559,0,,,
socal-fire_00000475:717db17b-d61c-48bc-bce9-765592e313ba,socal-fire_00000475,717db17b-d61c-48bc-bce9-765592e313ba,0.029481,0.000819,0.029481,0.000819,0.029481,0,,,
socal-fire_00001074:432aa782-a137-43c2-8a81-a7b200e23768,socal-fire_00001074,432aa782-a137-43c2-8a81-a7b200e23768,0.007111,0.0293,0.007111,0.0293,0.0293,0,,,
santa-rosa-wildfire_00000284:e60d9fd7-4b01-475d-9745-62bb8c4e35e4,santa-rosa-wildfire_00000284,e60d9fd7-4b01-475d-9745-62bb8c4e35e4,0.029274,0.001201,0.029274,0.001201,0.029274,0,,,
socal-fire_00001213:21ace1c8-14d1-4820-9718-58f883b9bca6,socal-fire_00001213,21ace1c8-14d1-4820-9718-58f883b9bca6,0.02902,0.00088,0.02902,0.00088,0.02902,0,,,
socal-fire_00000198:422ffc69-0508-4329-869d-f3b2abbc032e,socal-fire_00000198,422ffc69-0508-4329-869d-f3b2abbc032e,0.007652,0.029,0.007652,0.029,0.029,0,,,
santa-rosa-wildfire_00000375:8353102b-ba89-4f89-8fb8-3d7f8e9d37d0,santa-rosa-wildfire_00000375,8353102b-ba89-4f89-8fb8-3d7f8e9d37d0,0.002535,0.028981,0.002535,0.028981,0.028981,0,,,
socal-fire_00000486:efb3acde-85dc-4549-83b8-ae607003e6e2,socal-fire_00000486,efb3acde-85dc-4549-83b8-ae607003e6e2,0.008861,0.028922,0.008861,0.028922,0.028922,0,,,
socal-fire_00000696:26eba7f5-b508-437a-a22a-3b08d968e1b6,socal-fire_00000696,26eba7f5-b508-437a-a22a-3b08d968e1b6,0.028507,0.016454,0.028507,0.016454,0.028507,0,,,
socal-fire_00000942:6fe21c74-4df3-4b38-bffc-1b3128a135f9,socal-fire_00000942,6fe21c74-4df3-4b38-bffc-1b3128a135f9,0.028487,0.024637,0.028487,0.024637,0.028487,0,,,
socal-fire_00000498:1aeecf4f-dab0-4966-9e58-aa1d0508109e,socal-fire_00000498,1aeecf4f-dab0-4966-9e58-aa1d0508109e,0.028374,0.00083,0.028374,0.00083,0.028374,0,,,
socal-fire_00000129:8fadd5e9-1792-4587-bfb6-c006d1317968,socal-fire_00000129,8fadd5e9-1792-4587-bfb6-c006d1317968,0.026353,0.028346,0.026353,0.028346,0.028346,0,,,
santa-rosa-wildfire_00000284:4263f253-d52a-42d8-9914-187ff6705e0b,santa-rosa-wildfire_00000284,4263f253-d52a-42d8-9914-187ff6705e0b,0.028331,0.001904,0.028331,0.001904,0.028331,0,,,
socal-fire_00000879:284397e4-0f50-4180-a8f6-b0d7dfb6f4b4,socal-fire_00000879,284397e4-0f50-4180-a8f6-b0d7dfb6f4b4,0.028302,0.001198,0.028302,0.001198,0.028302,0,,,
socal-fire_00001006:57c9980d-94f2-42b9-8ef5-4f994eed4bac,socal-fire_00001006,57c9980d-94f2-42b9-8ef5-4f994eed4bac,0.004668,0.028278,0.004668,0.028278,0.028278,0,,,
santa-rosa-wildfire_00000206:97fbf270-917d-4fe5-a754-d8105c2a3767,santa-rosa-wildfire_00000206,97fbf270-917d-4fe5-a754-d8105c2a3767,0.028257,0.001776,0.028257,0.001776,0.028257,0,,,
santa-rosa-wildfire_00000284:9d444649-8838-4b55-9957-edc4ad3d99c8,santa-rosa-wildfire_00000284,9d444649-8838-4b55-9957-edc4ad3d99c8,0.028152,0.000842,0.028152,0.000842,0.028152,0,,,
santa-rosa-wildfire_00000068:36326440-dcec-4882-9e40-93615423b225,santa-rosa-wildfire_00000068,36326440-dcec-4882-9e40-93615423b225,0.028148,0.001021,0.028148,0.001021,0.028148,0,,,
socal-fire_00000250:1dd44284-54b9-4c50-ac97-2363f0476179,socal-fire_00000250,1dd44284-54b9-4c50-ac97-2363f0476179,0.028093,0.002259,0.028093,0.002259,0.028093,0,,,
socal-fire_00000431:4294bbf1-2c73-4e4f-a53d-294b34b63b69,socal-fire_00000431,4294bbf1-2c73-4e4f-a53d-294b34b63b69,0.028036,0.009402,0.028036,0.009402,0.028036,0,,,
socal-fire_00001074:17a2a6e1-e68a-4c65-8147-59f7e1afc9ce,socal-fire_00001074,17a2a6e1-e68a-4c65-8147-59f7e1afc9ce,0.027956,0.003347,0.027956,0.003347,0.027956,0,,,
santa-rosa-wildfire_00000329:1fd3385e-a1dd-41d7-9254-a85e4e5e976f,santa-rosa-wildfire_00000329,1fd3385e-a1dd-41d7-9254-a85e4e5e976f,0.027808,0.004333,0.027808,0.004333,0.027808,0,,,
socal-fire_00001074:e0c9f1f4-4e50-494b-9e3f-31ab60493aed,socal-fire_00001074,e0c9f1f4-4e50-494b-9e3f-31ab60493aed,0.027786,0.025779,0.027786,0.025779,0.027786,0,,,
santa-rosa-wildfire_00000074:1587cc97-d254-4e93-b60e-195660b64ed4,santa-rosa-wildfire_00000074,1587cc97-d254-4e93-b60e-195660b64ed4,0.027672,0.000729,0.027672,0.000729,0.027672,0,,,
santa-rosa-wildfire_00000217:33ec31df-4057-4c1c-afcb-cf19b014e035,santa-rosa-wildfire_00000217,33ec31df-4057-4c1c-afcb-cf19b014e035,0.02762,0.001052,0.02762,0.001052,0.02762,0,,,
socal-fire_00001400:1bcdd653-e71c-4d50-a676-2413b742f15f,socal-fire_00001400,1bcdd653-e71c-4d50-a676-2413b742f15f,0.027557,0.001766,0.027557,0.001766,0.027557,0,,,
socal-fire_00000098:fd55ecce-dc3c-4780-bd91-0851bd66106e,socal-fire_00000098,fd55ecce-dc3c-4780-bd91-0851bd66106e,0.027489,0.001069,0.027489,0.001069,0.027489,0,,,
socal-fire_00000190:a8574716-26bb-49f0-af7c-1e7b8ad2affc,socal-fire_00000190,a8574716-26bb-49f0-af7c-1e7b8ad2affc,0.02748,0.001753,0.02748,0.001753,0.02748,0,,,
santa-rosa-wildfire_00000133:0d27aa09-bbb6-47d0-8e34-ad8c53861668,santa-rosa-wildfire_00000133,0d27aa09-bbb6-47d0-8e34-ad8c53861668,0.022343,0.027445,0.022343,0.027445,0.027445,0,,,
socal-fire_00001189:7fcc57e3-566c-438a-a3e3-1125cc43843f,socal-fire_00001189,7fcc57e3-566c-438a-a3e3-1125cc43843f,0.020623,0.027419,0.020623,0.027419,0.027419,0,,,
santa-rosa-wildfire_00000089:945cbc6c-3a7d-41a3-a50d-9a13846e2d6b,santa-rosa-wildfire_00000089,945cbc6c-3a7d-41a3-a50d-9a13846e2d6b,0.003535,0.027391,0.003535,0.027391,0.027391,0,,,
socal-fire_00000637:979959f4-ca81-413c-a36a-bb27f94a93aa,socal-fire_00000637,979959f4-ca81-413c-a36a-bb27f94a93aa,0.027287,0.023196,0.027287,0.023196,0.027287,0,,,
socal-fire_00000235:4439e4e6-0b77-4810-ab00-8b3ed3fd231d,socal-fire_00000235,4439e4e6-0b77-4810-ab00-8b3ed3fd231d,0.001974,0.027258,0.001974,0.027258,0.027258,0,,,
socal-fire_00000198:eef0870b-a2ed-439c-a640-ac1596c8c122,socal-fire_00000198,eef0870b-a2ed-439c-a640-ac1596c8c122,0.009694,0.027178,0.009694,0.027178,0.027178,0,,,
socal-fire_00001099:1e28b12c-4d3e-4a01-a311-f25ace95e9d0,socal-fire_00001099,1e28b12c-4d3e-4a01-a311-f25ace95e9d0,0.027174,0.00085,0.027174,0.00085,0.027174,0,,,
santa-rosa-wildfire_00000217:e9980b29-0bd9-467a-8052-2b81de20e8cd,santa-rosa-wildfire_00000217,e9980b29-0bd9-467a-8052-2b81de20e8cd,0.027123,0.001087,0.027123,0.001087,0.027123,0,,,
socal-fire_00001213:cb26ec9e-0260-4161-a147-7cef75c43b92,socal-fire_00001213,cb26ec9e-0260-4161-a147-7cef75c43b92,0.027107,0.001483,0.027107,0.001483,0.027107,0,,,
santa-rosa-wildfire_00000019:f625fe1b-661a-480c-8178-fcbc935df316,santa-rosa-wildfire_00000019,f625fe1b-661a-480c-8178-fcbc935df316,0.026984,0.002,0.026984,0.002,0.026984,0,,,
santa-rosa-wildfire_00000113:efb2e8db-489a-4ca4-b4a9-963e78b6c7fa,santa-rosa-wildfire_00000113,efb2e8db-489a-4ca4-b4a9-963e78b6c7fa,0.008771,0.026963,0.008771,0.026963,0.026963,0,,,
socal-fire_00000942:c76bc1fa-c8a2-4c87-bc0a-d1c3aec721d6,socal-fire_00000942,c76bc1fa-c8a2-4c87-bc0a-d1c3aec721d6,0.009701,0.026944,0.009701,0.026944,0.026944,0,,,
socal-fire_00000621:9d85b132-bbb4-4b47-b16e-f9b3b5075107,socal-fire_00000621,9d85b132-bbb4-4b47-b16e-f9b3b5075107,0.004234,0.026941,0.004234,0.026941,0.026941,0,,,
socal-fire_00000753:ae27a656-a944-46f5-8d35-43654860bdeb,socal-fire_00000753,ae27a656-a944-46f5-8d35-43654860bdeb,0.026935,0.000772,0.026935,0.000772,0.026935,0,,,
santa-rosa-wildfire_00000360:8740314f-86d1-4d68-88de-e1d5fe307669,santa-rosa-wildfire_00000360,8740314f-86d1-4d68-88de-e1d5fe307669,0.026934,0.000968,0.026934,0.000968,0.026934,0,,,
socal-fire_00000328:b321abbc-07a7-4707-bc23-a1401704307e,socal-fire_00000328,b321abbc-07a7-4707-bc23-a1401704307e,0.026882,0.001,0.026882,0.001,0.026882,0,,,
socal-fire_00001267:3dad1c94-9fe0-4c8b-a465-e6fb3d7e5a9c,socal-fire_00001267,3dad1c94-9fe0-4c8b-a465-e6fb3d7e5a9c,0.025395,0.026783,0.025395,0.026783,0.026783,0,,,
socal-fire_00000621:7c0e08d3-ae4d-4e39-96c6-a80e27a458c6,socal-fire_00000621,7c0e08d3-ae4d-4e39-96c6-a80e27a458c6,0.026782,0.003033,0.026782,0.003033,0.026782,0,,,
socal-fire_00000885:a7f2fcc4-a58b-435b-a596-7224c83ee1b7,socal-fire_00000885,a7f2fcc4-a58b-435b-a596-7224c83ee1b7,0.026702,0.000699,0.026702,0.000699,0.026702,0,,,
socal-fire_00000568:9c2a2d8d-86e2-4203-899d-b5128a4adc97,socal-fire_00000568,9c2a2d8d-86e2-4203-899d-b5128a4adc97,0.026617,0.000652,0.026617,0.000652,0.026617,0,,,
socal-fire_00000431:71f4ca52-db41-41f2-982a-b9e48f0e5c5e,socal-fire_00000431,71f4ca52-db41-41f2-982a-b9e48f0e5c5e,0.026436,0.001495,0.026436,0.001495,0.026436,0,,,
socal-fire_00000831:f14627f1-bcd0-4e7c-a2fd-eca54b4c0622,socal-fire_00000831,f14627f1-bcd0-4e7c-a2fd-eca54b4c0622,0.026339,0.001673,0.026339,0.001673,0.026339,0,,,
socal-fire_00000179:6366b473-cb20-4c7a-a6a4-83e08603ae5f,socal-fire_00000179,6366b473-cb20-4c7a-a6a4-83e08603ae5f,0.011259,0.026338,0.011259,0.026338,0.026338,0,,,
